63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
12:58:17.210 (5766900372)|VARIABLE_SCOPE_BEGIN|[21]|beforeUpdate|String|false|false
12:58:17.210 (5766908782)|VARIABLE_ASSIGNMENT|[21]|beforeUpdate|"Before Update"
12:58:17.210 (5766923558)|HEAP_ALLOCATE|[22]|Bytes:5
12:58:17.210 (5766929884)|STATEMENT_EXECUTE|[21]
12:58:17.210 (5766931304)|STATEMENT_EXECUTE|[22]
12:58:17.210 (5766932165)|STATEMENT_EXECUTE|[22]
12:58:17.210 (5766933148)|STATEMENT_EXECUTE|[23]
12:58:17.210 (5766936978)|VARIABLE_SCOPE_BEGIN|[23]|updateBusAccountStatusChurned|Boolean|false|false
12:58:17.210 (5766941740)|HEAP_ALLOCATE|[23]|Bytes:5
12:58:17.210 (5766946005)|VARIABLE_ASSIGNMENT|[23]|updateBusAccountStatusChurned|false
12:58:17.210 (5766948502)|STATEMENT_EXECUTE|[24]
12:58:17.210 (5766949838)|VARIABLE_SCOPE_BEGIN|[24]|updateBusAccountStatusActive|Boolean|false|false
12:58:17.210 (5766954238)|HEAP_ALLOCATE|[24]|Bytes:5
12:58:17.210 (5766957247)|VARIABLE_ASSIGNMENT|[24]|updateBusAccountStatusActive|false
12:58:17.210 (5766959499)|STATEMENT_EXECUTE|[25]
12:58:17.210 (5766960797)|VARIABLE_SCOPE_BEGIN|[25]|isCustomerActive|Boolean|false|false
12:58:17.210 (5766964763)|HEAP_ALLOCATE|[25]|Bytes:5
12:58:17.210 (5766967922)|VARIABLE_ASSIGNMENT|[25]|isCustomerActive|false
12:58:17.210 (5766970279)|STATEMENT_EXECUTE|[26]
12:58:17.210 (5766971520)|VARIABLE_SCOPE_BEGIN|[26]|isCustomerProspect|Boolean|false|false
12:58:17.210 (5766975596)|HEAP_ALLOCATE|[26]|Bytes:5
12:58:17.210 (5766978512)|VARIABLE_ASSIGNMENT|[26]|isCustomerProspect|false
12:58:17.210 (5766980827)|STATEMENT_EXECUTE|[27]
12:58:17.210 (5766990994)|HEAP_ALLOCATE|[27]|Bytes:4
12:58:17.210 (5767005052)|VARIABLE_SCOPE_BEGIN|[27]|lstbusAccounts|List<Account>|true|false
12:58:17.210 (5767011054)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:58:17.210 (5767018668)|VARIABLE_ASSIGNMENT|[27]|lstbusAccounts|[]|0x188c554d
12:58:17.210 (5767022099)|STATEMENT_EXECUTE|[28]
12:58:17.210 (5767025208)|HEAP_ALLOCATE|[28]|Bytes:4
12:58:17.210 (5767030782)|VARIABLE_SCOPE_BEGIN|[28]|lstbusAccountsToUpdate|List<Account>|true|false
12:58:17.210 (5767035202)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:58:17.210 (5767038214)|VARIABLE_ASSIGNMENT|[28]|lstbusAccountsToUpdate|[]|0x6b066c92
12:58:17.210 (5767041262)|STATEMENT_EXECUTE|[29]
12:58:17.210 (5767044821)|HEAP_ALLOCATE|[29]|Bytes:4
12:58:17.210 (5767050457)|VARIABLE_SCOPE_BEGIN|[29]|accId|List<String>|true|false
12:58:17.210 (5767069172)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:58:17.210 (5767074146)|VARIABLE_ASSIGNMENT|[29]|accId|[]|0x15f0e77f
12:58:17.210 (5767077185)|STATEMENT_EXECUTE|[30]
12:58:17.210 (5767079603)|HEAP_ALLOCATE|[30]|Bytes:4
12:58:17.210 (5767085110)|VARIABLE_SCOPE_BEGIN|[30]|ActiveOpenAccounts|List<String>|true|false
12:58:17.210 (5767091893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:58:17.210 (5767094968)|VARIABLE_ASSIGNMENT|[30]|ActiveOpenAccounts|[]|0x41996438
12:58:17.210 (5767113237)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:58:17.210 (5767117927)|HEAP_ALLOCATE|[31]|Bytes:8
12:58:17.210 (5767124483)|STATEMENT_EXECUTE|[31]
12:58:17.210 (5767130346)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:58:17.210 (5767132693)|HEAP_ALLOCATE|[32]|Bytes:8
12:58:17.210 (5767148868)|HEAP_ALLOCATE|[32]|Bytes:5
12:58:17.210 (5767162571)|VARIABLE_SCOPE_BEGIN|[32]|acc|Account|true|false
12:58:17.210 (5769013362)|VARIABLE_ASSIGNMENT|[32]|acc|{"Physical_Address__City__s":"Lewisville","LastModifiedDate":"2025-04-04T19:58:17.000Z","vlocity_cmt__CalculatedAddress__c":"1108 West Main Stree (35 more) ...","Update_Territory__c":false,"BAN_Active_Lines_Mint__c":0,"createdbydirector__c":" ","AMDOCS_Customer_Type__c":"F","Delinquent__c":false,"Decision_Center__c":false,"Auto_Pay_Enrolled__c":false,"Is_Password_Exist__c":false,"Partner_Current_T_Mobile_Customer__c":false,"Out_of_Segment_Approved__c":false,"AccountID__c":"001cn000002mp0gAAA","AccountSource":"Manual","ROE_Eligible__c":false,"Allow_Self_Registration__c":false,"Territory_Exception_Flag__c":false,"Flagged_For_Fraud__c":false,"Different_Zip_Code_Owner__c":false,"IsDeleted":false,"BAN_Active_Lines_Total__c":0,"createdbymanager__c":" ","DNB_DUNS_Character_Count__c":8,"Is_Password_Valid__c":false,"Accounts_Summary__c":"a9icn00000000jBAAQ","Is_Billing_Address_Valid__c":false,"DMStatus__c":false,"Assigned_BAE_Name__c":"  ","DUNS_Number__c":"70274836","Test_2__CountryCode__s":"US","Suspended_lines_trig__c":0,"BAN_Suspended_Lines_Total_INT_AS__c":0,"BAN_Tenure__c":"<1 Year","AMDOCS_Customer_ID__c":"3000625431","Physical_Address__StateCode__s":"TX","Physical_Address__CountryCode__s":"US","BillingStateCode":"TX","EPS__c":false,"Same_as_Physical_Address__c":true,"Legal_Business_Name__c":"US General Services  (14 more) ...","Id":"001cn000002mp0gAAA","Status__c":"Pending Verification","Created_from_Lead_Conversion__c":false,"Is_CSM_Owned__c":false,"createdbyVP__c":" ","BAN_Suspended_Lines_IoT_INT_AS__c":0,"Physical_Address__Street__s":"1108 West Main Stree (1 more) ...","vlocity_cmt__Disclosure3__c":false,"Limit_Refresh_Needed__c":false,"vlocity_cmt__IsPersonAccount__c":false,"Physical_Address__PostalCode__s":"75067","Global_Ultimate_Indicator__c":false,"BAN_Active_Lines_IoT_INT_AS__c":0,"BAN_Active_Lines_HSI_INT_AS__c":0,"Publicly_Traded__c":false,"OwnerId":"005cr0000007nipAAA","New_Implementation__c":true,"RecordTypeId":"012830000004PBUAA2","Account_Segment__c":"PS - Federal Govt","BAN_Active_Lines_Voice__c":0,"BAN_Active_Lines_Total_INT_AS__c":0,"Outreach_Employee_Range_This_Location__c":"0","IsCustomerPortal":false,"Owner_has_matching_Position_Code__c":false,"BAN_Product_Type__c":"Wireless","Payment_Status__c":"Current","MCSA_Approval__c":false,"BAN_Active_Lines_MINT_INT_AS__c":0,"Record_Owner_is_in_My_Team__c":true,"SystemModstamp":"2025-04-04T19:58:17.000Z","FMOppMgr__Total_Opportunities__c":4,"Subsidy_Eligible__c":false,"BillingCountry":"United States","Paperless_billing_formula__c":"Off","MDM_Org_Location_ID__c":"MDM0000004BONP","Org_Base_URL__c":"https://tfbgov--gove (31 more) ...","AMDOCS_Customer_Sub_Type__c":"G","vlocity_cmt__PartyId__c":"a3xcn0000001CvBAAU","Out_of_Business__c":false,"BillingCity":"Lewisville","Installment_Eligible__c":false,"vlocity_cmt__Disclosure1__c":false,"Remove_Duplicate_Alert__c":false,"Enable_EIP__c":true,"Name":"Test GSA","Account_name__c":"Test GSA","Cancelled_BAN__c":false,"AMDOCS_Dealer_Code__c":"1234","BAN_Suspended_Lines_MINT_INT_AS__c":0,"CreatedById":"005cr0000007nipAAA","Account_Owner__c":"Sophia Shaw","vlocity_cmt__TaxID__c":"00-0588883","vlocity_cmt__HasFraud__c":false,"BillingPostalCode":"75067","FMOppMgr__Total_Opportunities_Using_App__c":0,"BypassTaxIdVRforLoopback__c":false,"Residential_Based_Business__c":false,"vlocity_cmt__Status__c":"Pending Verification","Total_Scoring__c":0,"Bypass_Validation_Rule_From_Flow__c":false,"Recalculate_ParentID_Hierarchy__c":true,"Service_Address__CountryCode__s":"US","MCloud_IP_Warm_Account__c":false,"Enable_Bill_to_BAN__c":true,"Outreach_Employee_Range_Global__c":"0","Allow_Registration_Notes__c":false,"BAN_Suspended_Lines_HSI_INT_AS__c":0,"Primary__c":false,"CreatedDate":"2024-11-06T16:38:54.000Z","Outreach_Employee_Range_This_Company__c":"0","CreatedByName__c":"Sophia  Shaw","BillingState":"Texas","vlocity_cmt__DirectoryListed__c":false,"IsActive":false,"BillingCountryCode":"US","BAN_Active_Lines_HSI__c":0,"Customer_Maximum_Credit_Limit__c":0.00,"Account_Segment_Exception__c":false,"Phone":"4154154154","total_active_lines__c":0,"BAN_Active_Lines_IoT__c":0,"ShippingCountry":"United States","Total_lines__c":0,"Last_Refresh_Flag__c":false,"Territory_Owner_Validation__c":true,"New_Logo_Account__c":false,"vlocity_cmt__Disclosure2__c":false,"Auto_Pay_Eligible__c":false,"AMDOCS_Location__c":"9999","Inactive__c":false,"ShippingCountryCode":"US","BAN_Active_Lines_Voice_INT_AS__c":0,"BillingStreet":"1108 West Main Stree (1 more) ...","BAN_Suspended_Lines_Voice_INT_AS__c":0,"Domestic_Ultimate_Indicator__c":false,"BAN_PIN_Is_Locked__c":false,"Past_Due__c":false,"AMDOCS_Org_ID__c":"5005085548","vlocity_cmt__EnableAutopay__c":false,"vlocity_cmt__IsRootResolved__c":false,"LastModifiedById":"005cr0000007nipAAA","DNB_DUNS_Number__c":"70274836"}|0x9c5d43e
12:58:17.210 (5769046293)|STATEMENT_EXECUTE|[32]
12:58:17.210 (5769110494)|STATEMENT_EXECUTE|[33]
12:58:17.210 (5769133188)|STATEMENT_EXECUTE|[38]
12:58:17.210 (5769145618)|HEAP_ALLOCATE|[32]|Bytes:5
12:58:17.210 (5769158002)|VARIABLE_ASSIGNMENT|[32]|acc|null|
12:58:17.210 (5769173034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:58:17.210 (5769181459)|HEAP_ALLOCATE|[43]|Bytes:12
12:58:17.210 (5769186315)|STATEMENT_EXECUTE|[44]
12:58:17.210 (5769192229)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:58:17.210 (5769194596)|HEAP_ALLOCATE|[45]|Bytes:12
12:58:17.210 (5769206206)|HEAP_ALLOCATE|[45]|Bytes:5
12:58:17.210 (5769212846)|HEAP_ALLOCATE|[45]|Bytes:4
12:58:17.210 (5769217020)|VARIABLE_SCOPE_BEGIN|[45]|acnt|Account|true|false
12:58:17.210 (5771095660)|VARIABLE_ASSIGNMENT|[45]|acnt|{"Physical_Address__City__s":"Lewisville","LastModifiedDate":"2025-04-04T19:58:17.000Z","vlocity_cmt__CalculatedAddress__c":"1108 West Main Stree (35 more) ...","Update_Territory__c":false,"BAN_Active_Lines_Mint__c":0,"createdbydirector__c":" ","AMDOCS_Customer_Type__c":"F","Delinquent__c":false,"Decision_Center__c":false,"Auto_Pay_Enrolled__c":false,"Is_Password_Exist__c":false,"Partner_Current_T_Mobile_Customer__c":false,"Out_of_Segment_Approved__c":false,"AccountID__c":"001cn000002mp0gAAA","AccountSource":"Manual","ROE_Eligible__c":false,"Allow_Self_Registration__c":false,"Territory_Exception_Flag__c":false,"Flagged_For_Fraud__c":false,"Different_Zip_Code_Owner__c":false,"IsDeleted":false,"BAN_Active_Lines_Total__c":0,"createdbymanager__c":" ","DNB_DUNS_Character_Count__c":8,"Is_Password_Valid__c":false,"Accounts_Summary__c":"a9icn00000000jBAAQ","Is_Billing_Address_Valid__c":false,"DMStatus__c":false,"Assigned_BAE_Name__c":"  ","DUNS_Number__c":"70274836","Test_2__CountryCode__s":"US","Suspended_lines_trig__c":0,"BAN_Suspended_Lines_Total_INT_AS__c":0,"BAN_Tenure__c":"<1 Year","AMDOCS_Customer_ID__c":"3000625431","Physical_Address__StateCode__s":"TX","Physical_Address__CountryCode__s":"US","BillingStateCode":"TX","EPS__c":false,"Same_as_Physical_Address__c":true,"Legal_Business_Name__c":"US General Services  (14 more) ...","Id":"001cn000002mp0gAAA","Status__c":"Pending Verification","Created_from_Lead_Conversion__c":false,"Is_CSM_Owned__c":false,"createdbyVP__c":" ","BAN_Suspended_Lines_IoT_INT_AS__c":0,"Physical_Address__Street__s":"1108 West Main Stree (1 more) ...","vlocity_cmt__Disclosure3__c":false,"Limit_Refresh_Needed__c":false,"vlocity_cmt__IsPersonAccount__c":false,"Physical_Address__PostalCode__s":"75067","Global_Ultimate_Indicator__c":false,"BAN_Active_Lines_IoT_INT_AS__c":0,"BAN_Active_Lines_HSI_INT_AS__c":0,"Publicly_Traded__c":false,"OwnerId":"005cr0000007nipAAA","New_Implementation__c":true,"RecordTypeId":"012830000004PBUAA2","Account_Segment__c":"PS - Federal Govt","BAN_Active_Lines_Voice__c":0,"BAN_Active_Lines_Total_INT_AS__c":0,"Outreach_Employee_Range_This_Location__c":"0","IsCustomerPortal":false,"Owner_has_matching_Position_Code__c":false,"BAN_Product_Type__c":"Wireless","Payment_Status__c":"Current","MCSA_Approval__c":false,"BAN_Active_Lines_MINT_INT_AS__c":0,"Record_Owner_is_in_My_Team__c":true,"SystemModstamp":"2025-04-04T19:58:17.000Z","FMOppMgr__Total_Opportunities__c":4,"Subsidy_Eligible__c":false,"BillingCountry":"United States","Paperless_billing_formula__c":"Off","MDM_Org_Location_ID__c":"MDM0000004BONP","Org_Base_URL__c":"https://tfbgov--gove (31 more) ...","AMDOCS_Customer_Sub_Type__c":"G","vlocity_cmt__PartyId__c":"a3xcn0000001CvBAAU","Out_of_Business__c":false,"BillingCity":"Lewisville","Installment_Eligible__c":false,"vlocity_cmt__Disclosure1__c":false,"Remove_Duplicate_Alert__c":false,"Enable_EIP__c":true,"Name":"Test GSA","Account_name__c":"Test GSA","Cancelled_BAN__c":false,"AMDOCS_Dealer_Code__c":"1234","BAN_Suspended_Lines_MINT_INT_AS__c":0,"CreatedById":"005cr0000007nipAAA","Account_Owner__c":"Sophia Shaw","vlocity_cmt__TaxID__c":"00-0588883","vlocity_cmt__HasFraud__c":false,"BillingPostalCode":"75067","FMOppMgr__Total_Opportunities_Using_App__c":0,"BypassTaxIdVRforLoopback__c":false,"Residential_Based_Business__c":false,"vlocity_cmt__Status__c":"Pending Verification","Total_Scoring__c":0,"Bypass_Validation_Rule_From_Flow__c":false,"Recalculate_ParentID_Hierarchy__c":true,"Service_Address__CountryCode__s":"US","MCloud_IP_Warm_Account__c":false,"Enable_Bill_to_BAN__c":true,"Outreach_Employee_Range_Global__c":"0","Allow_Registration_Notes__c":false,"BAN_Suspended_Lines_HSI_INT_AS__c":0,"Primary__c":false,"CreatedDate":"2024-11-06T16:38:54.000Z","Outreach_Employee_Range_This_Company__c":"0","CreatedByName__c":"Sophia  Shaw","BillingState":"Texas","vlocity_cmt__DirectoryListed__c":false,"IsActive":false,"BillingCountryCode":"US","BAN_Active_Lines_HSI__c":0,"Customer_Maximum_Credit_Limit__c":0.00,"Account_Segment_Exception__c":false,"Phone":"4154154154","total_active_lines__c":0,"BAN_Active_Lines_IoT__c":0,"ShippingCountry":"United States","Total_lines__c":0,"Last_Refresh_Flag__c":false,"Territory_Owner_Validation__c":true,"New_Logo_Account__c":false,"vlocity_cmt__Disclosure2__c":false,"Auto_Pay_Eligible__c":false,"AMDOCS_Location__c":"9999","Inactive__c":false,"ShippingCountryCode":"US","BAN_Active_Lines_Voice_INT_AS__c":0,"BillingStreet":"1108 West Main Stree (1 more) ...","BAN_Suspended_Lines_Voice_INT_AS__c":0,"Domestic_Ultimate_Indicator__c":false,"BAN_PIN_Is_Locked__c":false,"Past_Due__c":false,"AMDOCS_Org_ID__c":"5005085548","vlocity_cmt__EnableAutopay__c":false,"vlocity_cmt__IsRootResolved__c":false,"LastModifiedById":"005cr0000007nipAAA","DNB_DUNS_Number__c":"70274836"}|0x5f948712
12:58:17.210 (5771128185)|STATEMENT_EXECUTE|[45]
12:58:17.210 (5771132024)|STATEMENT_EXECUTE|[46]
12:58:17.210 (5771134273)|STATEMENT_EXECUTE|[64]
12:58:17.210 (5771135332)|STATEMENT_EXECUTE|[65]
12:58:17.210 (5771140452)|HEAP_ALLOCATE|[65]|Bytes:5
12:58:17.210 (5771148608)|VARIABLE_ASSIGNMENT|[65]|updateBusAccountStatusChurned|false
12:58:17.210 (5771152298)|STATEMENT_EXECUTE|[67]
12:58:17.210 (5771166897)|HEAP_ALLOCATE|[45]|Bytes:5
12:58:17.210 (5771177850)|VARIABLE_ASSIGNMENT|[45]|acnt|null|
12:58:17.210 (5771181635)|STATEMENT_EXECUTE|[77]
12:58:17.210 (5771190573)|HEAP_ALLOCATE|[77]|Bytes:4
12:58:17.210 (5771200517)|VARIABLE_SCOPE_BEGIN|[77]|busAccountsWithActiveBans|List<String>|true|false
12:58:17.210 (5771218063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:58:17.210 (5771224557)|VARIABLE_ASSIGNMENT|[77]|busAccountsWithActiveBans|[]|0x5f810c3a
12:58:17.210 (5771227991)|STATEMENT_EXECUTE|[78]
12:58:17.210 (5771229578)|VARIABLE_SCOPE_BEGIN|[78]|hasActiveOpenSuspendedBans|Boolean|false|false
12:58:17.210 (5771234049)|HEAP_ALLOCATE|[78]|Bytes:5
12:58:17.210 (5771237579)|VARIABLE_ASSIGNMENT|[78]|hasActiveOpenSuspendedBans|false
12:58:17.210 (5771247683)|STATEMENT_EXECUTE|[80]
12:58:17.210 (5771249351)|STATEMENT_EXECUTE|[102]
12:58:17.210 (5771250795)|STATEMENT_EXECUTE|[116]
12:58:17.210 (5771257091)|STATEMENT_EXECUTE|[128]
12:58:17.210 (5771259164)|STATEMENT_EXECUTE|[138]
12:58:17.210 (5771266405)|METHOD_ENTRY|[138]|01p83000000AArq|TfBLogger.saveLog()
12:58:17.210 (5771272913)|STATEMENT_EXECUTE|[493]
12:58:17.210 (5771273896)|STATEMENT_EXECUTE|[495]
12:58:17.210 (5771278743)|METHOD_ENTRY|[495]|01p83000000A3Gx|Logger.saveLog()
12:58:17.210 (5771285034)|HEAP_ALLOCATE|[3150]|Bytes:5
12:58:17.210 (5771287785)|STATEMENT_EXECUTE|[3149]
12:58:17.210 (5771289084)|STATEMENT_EXECUTE|[3150]
12:58:17.210 (5771295438)|HEAP_ALLOCATE|[81]|Bytes:5
12:58:17.210 (5771297629)|STATEMENT_EXECUTE|[80]
12:58:17.210 (5771300781)|STATEMENT_EXECUTE|[81]
12:58:17.210 (5771301653)|STATEMENT_EXECUTE|[84]
12:58:17.210 (5771308973)|METHOD_ENTRY|[3150]|01p83000000A3Gx|Logger.saveLog(String)
12:58:17.210 (5771312614)|VARIABLE_SCOPE_BEGIN|[3169]|saveMethodName|String|false|false
12:58:17.210 (5771319354)|VARIABLE_ASSIGNMENT|[3169]|saveMethodName|"EVENT_BUS"
12:58:17.210 (5771323373)|HEAP_ALLOCATE|[3170]|Bytes:5
12:58:17.210 (5771325749)|STATEMENT_EXECUTE|[3169]
12:58:17.210 (5771327058)|STATEMENT_EXECUTE|[3170]
12:58:17.210 (5771331660)|HEAP_ALLOCATE|[3170]|Bytes:4
12:58:17.210 (5771344807)|VARIABLE_ASSIGNMENT|[3170]|Logger.saveLogCallCount|15
12:58:17.210 (5771347214)|STATEMENT_EXECUTE|[3171]
12:58:17.210 (5771351705)|VARIABLE_ASSIGNMENT|[3171]|Logger.lastSaveMethodNameUsed|"EVENT_BUS"
12:58:17.210 (5771360773)|STATEMENT_EXECUTE|[3172]
12:58:17.210 (5771361853)|STATEMENT_EXECUTE|[3173]
12:58:17.210 (5771365404)|METHOD_EXIT|[3150]|01p83000000A3Gx|Logger.saveLog(String)
12:58:17.210 (5771369628)|METHOD_EXIT|[495]|01p83000000A3Gx|Logger.saveLog()
12:58:17.210 (5771373018)|METHOD_EXIT|[138]|01p83000000AArq|TfBLogger.saveLog()
12:58:17.210 (5771379394)|METHOD_EXIT|[29]|01p830000009tPY|AccountService.updateStatus(Map<Id,Account>, Map<Id,Account>, String)
12:58:17.210 (5771386687)|METHOD_EXIT|[94]|01p830000009tPa|AccountTriggerHandler.beforeUpdate()
12:58:17.210 (5771394978)|METHOD_EXIT|[77]|01p830000009tY1|TriggerFactory.execute(ITriggerHandler)
12:58:17.210 (5771401878)|METHOD_EXIT|[65]|01p830000009tY1|TriggerFactory.createAndExecuteHandler(System.Type)
12:58:17.210 (5771411914)|HEAP_ALLOCATE|[61]|Bytes:5
12:58:17.210 (5771419425)|VARIABLE_ASSIGNMENT|[61]|handler|null|
12:58:17.210 (5771426099)|METHOD_EXIT|[2]|01p830000009tY1|TriggerFactory.run(Schema.SObjectType)
12:58:17.210 (5771431791)|SYSTEM_MODE_EXIT|false
12:58:17.771 (5771439133)|CUMULATIVE_LIMIT_USAGE
12:58:17.771 (5771439133)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 31 out of 100
  Number of query rows: 38 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 8 out of 150
  Number of Publish Immediate DML: 1 out of 150
  Number of DML rows: 8 out of 10000
  Maximum CPU time: 1472 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 2 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 3 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

12:58:17.771 (5771439133)|LIMIT_USAGE_FOR_NS|vlocity_cmt|
  Number of SOQL queries: 5 out of 100
  Number of query rows: 5 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 4 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 4 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

12:58:17.771 (5771439133)|CUMULATIVE_LIMIT_USAGE_END

12:58:17.210 (5771563094)|CODE_UNIT_FINISHED|Account on Account trigger event BeforeUpdate|__sfdc_trigger/Account
12:58:17.210 (5778205004)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Account:001cn000002mp0g
12:58:17.210 (5778224254)|VALIDATION_RULE|03d83000000CuWW|Account_Name_cannot_be_Edited
12:58:17.210 (5778658950)|VALIDATION_FORMULA|NOT(ISBLANK( MDM_Org_Location_ID__c ))  &&  ISCHANGED( Name)  && 
OR(ISPICKVAL($User.Persona__c,'Enterprise Sales Support'), ISPICKVAL($User.Persona__c,'Account Executive'),
ISPICKVAL($User.Persona__c,'Sales Leadership'),
ISPICKVAL($User.Persona__c,'Sales Development'),
ISPICKVAL($User.Persona__c,'Dedicated Expert'),
ISPICKVAL($User.Persona__c,'Marketing'),
ISPICKVAL($User.Persona__c,'Sales Operations'),
ISPICKVAL($User.Persona__c,'Implementation'),
ISPICKVAL($User.Persona__c,'Solutions Engineering'),
ISPICKVAL($User.Persona__c,'Architecture'),
ISPICKVAL($User.Persona__c,'Product Team'),
ISPICKVAL($User.Persona__c,'Enterprise Sales Support Rep'),
ISPICKVAL($User.Persona__c,'Marketing Operations'),
ISPICKVAL($User.Persona__c,'Customer Success'),
ISPICKVAL($User.Persona__c,'Credit'),
ISPICKVAL($User.Persona__c,'FIRE Team'),
ISPICKVAL($User.Persona__c,'Bid Manager'),
ISPICKVAL($User.Persona__c,'Business Analytics'),
ISPICKVAL($User.Persona__c,'System Admin'))|MDM_Org_Location_ID__c=MDM0000004BONP , Name=Test GSA , $User.Persona__c=null
12:58:17.210 (5778671480)|VALIDATION_PASS
12:58:17.210 (5778673326)|VALIDATION_RULE|03d83000000CwPG|Account_Segment_Cannot_Set_Blank
12:58:17.210 (5779022435)|VALIDATION_FORMULA|AND
( ISCHANGED(Account_Segment__c )) && 
( ISBLANK(TEXT (Account_Segment__c ))) &&  
(RecordType.DeveloperName == "Business") && 
OR( ISPICKVAL( $User.Persona__c ,'Account Executive'),
ISPICKVAL( $User.Persona__c , 'Sales Leadership'),
ISPICKVAL( $User.Persona__c , 'Sales Operations'),
ISPICKVAL( $User.Persona__c , 'System Admin')) && 
NOT(ISNEW())|Account_Segment__c=PS - Federal Govt , RecordType.DeveloperName=Business , $User.Persona__c=null
12:58:17.210 (5779030600)|VALIDATION_PASS
12:58:17.210 (5779032320)|VALIDATION_RULE|03d83000000CtVG|EnforceAutoPaymentMethodPicked
12:58:17.210 (5779150995)|VALIDATION_FORMULA|( vlocity_cmt__EnableAutopay__c )  &&  (ISNULL( vlocity_cmt__AutoPaymentMethodId__c )  &#124;&#124;    ISPICKVAL( vlocity_cmt__AutoPaymentAmount__c , '')  )|vlocity_cmt__AutoPaymentMethodId__c=null , vlocity_cmt__EnableAutopay__c=0 , vlocity_cmt__AutoPaymentAmount__c=null
12:58:17.210 (5779158106)|VALIDATION_PASS
12:58:17.210 (5779159545)|VALIDATION_RULE|03d83000000CtVH|EnforceBillingEmailAdressFilled
12:58:17.210 (5779259165)|VALIDATION_FORMULA|ISPICKVAL(vlocity_cmt__BillDeliveryMethod__c, 'eMail') &&   (ISNULL(vlocity_cmt__BillingEmailAddress__c)  &#124;&#124;  ISBLANK(vlocity_cmt__BillingEmailAddress__c) )|vlocity_cmt__BillDeliveryMethod__c=null , vlocity_cmt__BillingEmailAddress__c=null
12:58:17.210 (5779264915)|VALIDATION_PASS
12:58:17.210 (5779266401)|VALIDATION_RULE|03dcn0000002JwD|Health_Check_Activity_and_Notes_Required
12:58:17.210 (5779394202)|VALIDATION_FORMULA|ISPICKVAL(Health_Check_Contact_Status__c, "Customer Contact Completed") && (ISBLANK(Health_Check_Activity__c) &#124;&#124;  ISBLANK(Health_Check_Notes__c))|Health_Check_Activity__c=null , Health_Check_Notes__c=null , Health_Check_Contact_Status__c=null
12:58:17.210 (5779399921)|VALIDATION_PASS
12:58:17.210 (5779401530)|VALIDATION_RULE|03d83000000CuWZ|Only_account_owner_can_change_ownership
12:58:17.210 (5779675692)|VALIDATION_FORMULA|AND(ISCHANGED( OwnerId ), 
PRIORVALUE( OwnerId ) <> $User.Id,
NOT($Profile.Name = "System Administrator"),
NOT($Profile.Name = "Sales_Operations"),
NOT( ISPICKVAL($User.Persona__c, "System Admin")), 
NOT( ISPICKVAL($User.Persona__c, "TFB Systems Experience")),
NOT( Bypass_Validation_Rule_From_Flow__c),
RecordType.Name = 'Billing'
)|OwnerId=005cr0000007nip , $Profile.Name=System Administrator , Bypass_Validation_Rule_From_Flow__c=0 , $User.Id=005cr0000007nip , RecordType.Name=Business , $User.Persona__c=null
12:58:17.210 (5779684044)|VALIDATION_PASS
12:58:17.210 (5779685741)|VALIDATION_RULE|03d83000000CwPH|Physical_Address_Cannot_be_Changed
12:58:17.210 (5780073787)|VALIDATION_FORMULA|AND(
    RecordType.DeveloperName == "Business",
    NOT(ISBLANK(MDM_Org_Location_ID__c)),
    OR(
        ISCHANGED( Physical_Address__Street__s),
        ISCHANGED( Physical_Address__City__s ),
        ISCHANGED( Physical_Address__StateCode__s),
        ISCHANGED( Physical_Address__PostalCode__s),
        ISCHANGED( Physical_Address__CountryCode__s )
    ),
    NOT(
        OR(
            $User.Name__c =='Data Migration Informatica Integration user',
            $User.Name__c == 'MDM Integration Connector User',
            $Profile.Name == "System Administrator"
